dataset_id,title,organization,dataset_source,license_title,tags,formats,notes_snippet
002d48bd-169f-4feb-ab5e-48a66f224986,"Egypt - Demographic, Health, Education and Transport indicators","United Nations Human Settlements Programmes, Data and Analytics Section",UNHABITAT,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),baseline population;education;health;hxl;indicators;transportation,csv,"The urban indicators data available here are analyzed, compiled and published by UN-Habitat’s Global Urban Observatory which supports governments, local authorities and civil society organizations to develop urban indicators, data and statistics. Urban statistics are collected through household surveys and censuses conducted by national statistics …"
de8ff518-813c-4426-b020-30398b7b4dd9,Trinidad and Tobago - Pregnancies,WorldPop,"WorldPop, University of Southampton, UK",Other,geodata;maternity,geotiff,"The health and survival of women and their new-born babies in low income countries is a key public health priority, but basic and consistent subnational data on the number of pregnancies to support decision making has been lacking. WorldPop integrates small area data on the distribution of women of childbearing age, age-specific fertility rates, st…"
78130193-eacd-4012-875a-a946540499c7,New Caledonia - Population Density,WorldPop,"WorldPop, University of Southampton, UK",Other,baseline population;geodata,geotiff,"<b>WorldPop produces different types of gridded population count datasets, depending on the methods used and end application. Please make sure you have read our <a href=""https://www.worldpop.org/methods/populations"">Mapping Populations</a> overview page before choosing and downloading a dataset.</b> Datasets are available to download in Geotiff and…"
b5363587-6319-476a-bad0-950a4cf037bb,"Indonesia Leptospirosis cases by province, 2015-2017",International Federation of Red Cross and Red Crescent Societies (IFRC),Kementerian Kesehatan (Ministry of Health),Public Domain / No restrictions (CC0),disease;health,xlsx,"This dataset contains the number of Leptospirosis cases, people death and case fatality rate (CFR) by province (admin 1), 2015-2017. Leptospirosis is an infectious disease of humans and animals that is caused by pathogenic spirochetes of the genus Leptospira. The data was extracted from the Indonesia Health Profile publications (2017) published by …"
079de4ac-84fd-4a2d-9016-289196e24bef,Haiti - Who does What Where (September 2016),OCHA Haiti,Multiple Sources,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),cyclones-hurricanes-typhoons;education;operational presence;who is doing what and where-3w-4w-5w,csv;xlsx,Who does what where dataset for Haiti.
297b9f8a-ca19-4ae1-aa25-fe8c88d0d210,Bangladesh: Cox's Bazar Existing and planned access road network  of  all Rohingya refugee camps,Inter Sector Coordination Group,"Site Management Sector - Cox's Bazar, Site planning and development, ISCG, IOM, UNHCR, OSM",Public Domain / No restrictions (CC0),geodata;refugee crisis;refugees;roads;transportation,shp,"This shapefile (GIS) contains the existing and planned access road network of all Rohingya refugee camps including vehicle road, main path, footpath, military constructed Road and Planned roads."
8611fa4d-f2de-4a28-a21e-b431873d9f9b,"Satellite detected water extent over Chittagong division, Bangladesh as of 11 August 2021.",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,geodatabase;shp,"<strong>UNOSAT code: FL20210729BGD</strong> This map illustrates satellite-detected surface waters in Chittagong division, Bangladesh as observed from a Sentinel-1 image acquired on 11 August 2021 at 05:48 local time. Within the analyzed area of about 18,700 km2 and, about 754 km2 of lands appear to be flooded. The water extent appears to have decr…"
72088f71-410d-4851-b8a7-04a4f2902329,Tonga - Infrastructure,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),facilities-infrastructure;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-tonga"">consolidated country dataset</a> on HDX. Infrastructure helps determine the success of manufacturing and agricultural activities. Investments in water, sanitati…"
58951c4d-2ba3-496d-b2c1-065e1288564f,Paraguay - Subnational Demographic and Health Data,The DHS Program,The DHS Program,Other,demographics;health;hxl,csv,"Contains data from the <a href=""https://api.dhsprogram.com/"">DHS data portal</a>. There is also a dataset containing <a href=""https://data.humdata.org/dataset/dhs-data-for-paraguay"">Paraguay - National Demographic and Health Data</a> on HDX. The DHS Program Application Programming Interface (API) provides software developers access to aggregated in…"
16124945-9041-4dea-929f-358540e4ef31,"China, Hong Kong Special Administrative Region: WOF Administrative Subdivisions and Human Settlements",Who's On First,Multiple sources,Creative Commons Attribution International (CC BY),administrative boundaries-divisions;geodata;populated places-settlements;population,shp,"This dataset contains administrative polygons grouped by country (admin-0) with the following subdivisions according to Who's On First placetypes: - macroregion (admin-1 including region) - region (admin-2 including state, province, department, governorate) - macrocounty (admin-3 including arrondissement) - county (admin-4 including prefecture, sub…"
5907335e-14b3-4a70-8088-1a09cad38dd0,Yemen Current Situation FEWS NET Acute Food Insecurity Classifications Geographic Data for 2021,FEWS NET,FEWS NET,Creative Commons Attribution International (CC BY),food security;integrated food security phase classification-ipc,geojson;kml,Yemen Current Situation FEWS NET Acute Food Insecurity Classifications Geographic data for 2021
d2a4c7c7-162a-4aae-819d-f22ee3bcb8d4,SADC RVAA Stunting Rates,Regional Vulnerability Assessment & Analysis Programme (inactive),Regional Vulnerability Assessment & Analysis Programme ,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),food security,xls,This data is complied from SADC members who presented there results during the July 2019 Dissemination workshop held in Namibia. The data is on stunting rate for the last few years.
1d9da3c0-dff0-40c8-9a15-125d38e6b3ee,Syria IDP flow data - August  2017,OCHA Türkiye (inactive),"Syria IDP Task Force (OCHA Turkey, OCHA Jordan, OCHA Damascus, CCCM cluster and NPM)",Public Domain / No restrictions (CC0),displacement;internally displaced persons-idp;migration,xlsx,"Data contains Syria IDP arrival estimations for August 2017, January 2016-August 2017 summary and table shows origin to destination estimation by governorate for August 2017."
203fbc3b-b09f-406a-aa41-66f1253af0aa,Somalia Humanitarian Access,OCHA Somalia,Humanitarian partners ,Creative Commons Attribution International (CC BY),humanitarian access;hxl;logistics,xlsx,Access constraints for humanitarian intervention in Somalia
b471520f-a9d2-49b7-89e0-5c62a041e653,Sierra Leone: Level 1 Exposure Data,Global Earthquake Model Foundation,METEOR Project,Other,disaster risk reduction-drr;hazards and risk,csv,"This data was developed as part of the Modelling Exposure Through Earth Observation Routines (METEOR) project and is a Level 1, or a global-quality exposure data set. Minimal country-specific data was collected. The data is intended for CAT modeling and loss estimation. Repurposing this data for any reason other than assessing risk is not recommend…"
1a334371-41a7-4893-a9c4-b9b75ee46db5,GAR15 Global Exposure Dataset for Virgin Islands (British),United Nations Office for Disaster Risk Reduction (UNDRR),UNISDR,Other,disaster risk reduction-drr;geodata;hazards and risk,shp,"The GAR15 global exposure database is based on a top-down approach where statistical information including socio-economic, building type, and capital stock at a national level are transposed onto the grids of 5x5 or 1x1 using geographic distribution of population data and gross domestic product (GDP) as proxies."
c603cb07-724d-4d3d-88f8-0b3e7ebcde68,"Somalia - Water Price Monitoring for Gedo Region, March 2017",REACH Initiative,REACH Initiative,Public Domain / No restrictions (CC0),indicators;markets;water sanitation and hygiene-wash,xls,"Water Price Monitoring in Gedo Region, March 2017"
2e836911-cd65-4afb-ac67-ba73b17ad01c,Congo: Flood - 346099.0 sq m - Nov 2023,WFP Advanced Disaster Analysis & Mapping,WFP ADAM,Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,geojson;geopackage;geotiff;txt,<strong>ADAM ID: FL-20231121-COG-02</strong> Flood covering 346099.0 sq m on Nov 21 2023 in Congo. It impacted 43821 people.
2f8019a2-ed05-4203-b11f-08cf9550a178,Kazakhstan - IFRC Appeals,International Federation of Red Cross and Red Crescent Societies (IFRC),IFRC,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),funding;hxl,csv,"The International Federation of Red Cross and Red Crescent Societies (IFRC) is the world’s largest humanitarian network. Our secretariat supports local Red Cross and Red Crescent action in more than 192 countries, bringing together almost 15 million volunteers for the good of humanity. We launch Emergency Appeals for big and complex disasters affec…"
f4f30105-6aa0-4165-a2f1-d208db6d9a54,Learning levels in Kenya (2015),Uwezo at Twaweza East Africa (inactive),Uwezo at Twaweza East Africa,Creative Commons Attribution International (CC BY),,csv,"These datasets contains data relevant to learner achievement in Kenya. This ranges from school enrollment, socioeconomic indicators, school infrastructure among others."
b01c7e1f-2968-44b7-a207-d530510fc90e,Malta - Education Indicators,UNESCO,UNESCO Institute for Statistics (UIS),Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),demographics;education;hxl;indicators;socioeconomics;sustainable development;sustainable development goals-sdg,csv,"Education indicators for Malta. Contains data from the UNESCO Institute for Statistics <a href=""http://data.uis.unesco.org"">bulk data service</a> covering the following categories: SDG 4 Global and Thematic (made 2025 February), Other Policy Relevant Indicators (made 2025 February), Demographic and Socio-economic (made 2025 February)"
cc4eff2a-7efa-4927-92a2-598cd03d891f,Angola - Current IATI Aid Activities,International Aid Transparency Initiative,Various IATI reporting organisations,Other,funding;hxl;who is doing what and where-3w-4w-5w,csv,"List of active aid activities shared via the International Aid Transparency Initiative (IATI). Includes both humanitarian and development activities. More information on each activity (including financial data) is available from <a href=""http://www.d-portal.org"">http://www.d-portal.org</a>"
