dataset_id,title,organization,dataset_source,license_title,tags,groups,formats,is_osm,excluded_by_policy,rdls_candidate,rdls_components,confidence,score_hazard,score_exposure,score_vulnerability_proxy,score_loss_impact,top_signals,decision,components_override,notes
757e66f0-692d-4837-9af8-0ecb74b15c10,Nepal municipalities - administrative layer,OCHA Nepal (inactive),"Survey Department, Nepal",Other,earthquake-tsunami;geodata;populated places-settlements,Nepal;Nepal Earthquake,SHP,False,False,True,hazard;exposure,medium,5,6,0,0,tag:earthquake-tsunami(+5)→hazard | tag:populated places-settlements(+4)→exposure | tag:geodata(+2)→exposure,,,
76d1e3d3-a548-4c6a-829f-2359e835a671,Zambia - HungerMap data,WFP - World Food Programme,WFP HungerMap,Creative Commons Attribution Share-Alike (CC BY-SA),food security;hxl;indicators,Zambia,CSV,False,False,True,vulnerability_proxy,medium,2,4,5,0,tag:food security(+3)→vulnerability_proxy | kw:\b(magnitude|richter|moment.?magnitude)\b(+2)→hazard | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(food.?security|food.?production)\b(+2)→exposure | kw:\bfood security\b(+2)→vulnerability_proxy,,,
77f6bbe9-6f02-4a28-8ff4-5f41297cb0ff,"Estimated incidence rate (new HIV infection per 1,000 uninfected population)",UNICEF Data and Analytics (HQ),"The indicator data draw on inter-agency estimates and nationally representative household surveys such as Multiple Indicator Cluster Surveys (MICS) and Demographic and Health Surveys (DHS). In addition, data from administrative sources and other United Nations organizations have been used. More detailed information on the data sources is provided at https://data.unicef.org/.",CC BY 3.0 IGO,children;covid-19;disease;health;indicators;population,World,CSV;XML,False,False,True,exposure;vulnerability_proxy,medium,0,6,5,0,tag:population(+4)→exposure | org:UNICEF(+3)→vulnerability_proxy | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
78bca6f3-dbf4-4733-ad19-14e959628bf6,Cambodia - Internal Displacements Updates (IDU) (event data),Internal Displacement Monitoring Centre (IDMC),IDMC,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),conflict-violence;displacement;flooding;internally displaced persons-idp,Cambodia,CSV,False,False,True,hazard;exposure,medium,5,6,0,0,tag:flooding(+5)→hazard | kw:\b(building|structure|dwelling)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
7b711a34-e9a9-4fbc-9734-f42ab5dd8b7f,Fiji: P-Codes,MapAction,"Ministry of Lands and Mineral Resources , Fiji",Other,cyclones-hurricanes-typhoons,Fiji,XLS,False,False,True,hazard;exposure,medium,5,6,0,0,tag:cyclones-hurricanes-typhoons(+5)→hazard | kw:\bsettlement(s)?\b(+2)→exposure | kw:\b(building|structure|dwelling)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
7b7720ce-864a-46e7-be41-cb6578351e8c,Honduras - HungerMap data,WFP - World Food Programme,WFP HungerMap,Creative Commons Attribution Share-Alike (CC BY-SA),food security;hxl;indicators,Honduras,CSV,False,False,True,vulnerability_proxy,medium,2,4,5,0,tag:food security(+3)→vulnerability_proxy | kw:\b(magnitude|richter|moment.?magnitude)\b(+2)→hazard | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(food.?security|food.?production)\b(+2)→exposure | kw:\bfood security\b(+2)→vulnerability_proxy,,,
7eea4cb4-5864-459b-8c66-3119a13ac503,Lebanon - Protection Monitoring - Q2 2021,UNHCR - The UN Refugee Agency,UNHCR,Other,food security;needs assessment;protection,Lebanon,WEB APP;PDF,False,False,True,exposure;vulnerability_proxy,medium,0,6,5,0,tag:food security(+3)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\b(natural.?resource|environment)\b(+2)→exposure | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy,,,
7eeee274-0f96-435d-af17-a8ed8724f381,Completion rate for youth of upper secondary education school age,UNICEF Data and Analytics (HQ),"The indicator data draw on inter-agency estimates and nationally representative household surveys such as Multiple Indicator Cluster Surveys (MICS) and Demographic and Health Surveys (DHS). In addition, data from administrative sources and other United Nations organizations have been used. More detailed information on the data sources is provided at https://data.unicef.org/.",CC BY 3.0 IGO,children;education;indicators;youth,World,CSV;XML,False,False,True,exposure;vulnerability_proxy,medium,0,6,5,0,org:UNICEF(+3)→vulnerability_proxy | tag:education(+2)→vulnerability_proxy | kw:\bschool(s)?\b(+2)→exposure | kw:\b(hospital|school|health.?facility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
82247dc0-c640-4e4d-9efd-0c139e4a59be,Refugees and migrant deaths while trying to reach Europe,The Migrants' Files (inactive),The Migrants' Files,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),demographics;fatalities;geodata;refugees,World,GOOGLE SHEET;CSV;SHP,False,False,True,loss_impact,medium,0,2,4,5,tag:fatalities(+5)→loss_impact | tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure,,,
822b61a1-382e-4afa-b13e-324f7215c2d4,"Sudan - Durable Solutions Analysis Survey: North Darfur State, 2021",UNHCR - The UN Refugee Agency,"UNHCR, JIPS",Other,food security;livelihoods;needs assessment;peacekeeping;protection;survey,Sudan,WEB APP;PDF,False,False,True,exposure;vulnerability_proxy,medium,0,6,5,0,tag:food security(+3)→vulnerability_proxy | tag:livelihoods(+2)→vulnerability_proxy | kw:\bsettlement(s)?\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
83ab3d18-f2cf-4e2c-be22-0e0fb5c1d908,"Sudan - Durable Solutions Analysis Survey: Blue Nile State, 2021",UNHCR - The UN Refugee Agency,"UNHCR, JIPS",Other,food security;livelihoods;needs assessment;peacekeeping;protection;survey,Sudan,WEB APP;PDF,False,False,True,exposure;vulnerability_proxy,medium,0,6,5,0,tag:food security(+3)→vulnerability_proxy | tag:livelihoods(+2)→vulnerability_proxy | kw:\bsettlement(s)?\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
86496725-c814-43e4-add6-1df410fa7caa,"Damage assessment in Ubay municipality, Bohol Province, Region VII (Central Visayas), Philippines as of 23 December 2021",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),cyclones-hurricanes-typhoons;geodata,Philippines,GEODATABASE;SHP,False,False,True,hazard,medium,5,4,0,2,tag:cyclones-hurricanes-typhoons(+5)→hazard | tag:geodata(+2)→exposure | kw:\bbuildings?\b(+2)→exposure | kw:\bdamage\b(+2)→loss_impact,,,
867da057-e63c-43d9-92b5-a5eafc4bd5b5,Out-of-school rate for adolescents of lower secondary school age,UNICEF Data and Analytics (HQ),"The indicator data draw on inter-agency estimates and nationally representative household surveys such as Multiple Indicator Cluster Surveys (MICS) and Demographic and Health Surveys (DHS). In addition, data from administrative sources and other United Nations organizations have been used. More detailed information on the data sources is provided at https://data.unicef.org/.",Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),children;education;indicators;youth,World,CSV;XML,False,False,True,exposure;vulnerability_proxy,medium,0,6,5,0,org:UNICEF(+3)→vulnerability_proxy | tag:education(+2)→vulnerability_proxy | kw:\bschool(s)?\b(+2)→exposure | kw:\b(hospital|school|health.?facility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
8c5ee66c-30b4-4cbc-bed3-f17d7c15d511,Neonatal mortality rate,UNICEF Data and Analytics (HQ),"The indicator data draw on inter-agency estimates and nationally representative household surveys such as Multiple Indicator Cluster Surveys (MICS) and Demographic and Health Surveys (DHS). In addition, data from administrative sources and other United Nations organizations have been used. More detailed information on the data sources is provided at https://data.unicef.org/.",CC BY 3.0 IGO,children;health;indicators;mortality,World,CSV;XML,False,False,True,vulnerability_proxy,medium,0,2,5,4,tag:mortality(+4)→loss_impact | org:UNICEF(+3)→vulnerability_proxy | tag:health(+2)→vulnerability_proxy | kw:\b(mortality|casualty|fatality)\b(+2)→exposure,,,
8e78815a-2dc1-4c9a-84cb-3d80566e4a53,"Damage Assessment in Mexico City, Mexico",United Nations Satellite Centre (UNOSAT),UNOSAT,Creative Commons Attribution Share-Alike (CC BY-SA),earthquake-tsunami;geodata,Mexico,GEODATABASE;SHP,False,False,True,hazard,medium,5,2,0,4,tag:earthquake-tsunami(+5)→hazard | tag:geodata(+2)→exposure | kw:\bdamage\b(+2)→loss_impact | kw:\baffected\b(+2)→loss_impact,,,
8ed27e21-d20e-4383-87cf-25e020af1376,Pakistan - Internal Displacements Updates (IDU) (event data),Internal Displacement Monitoring Centre (IDMC),IDMC,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),conflict-violence;displacement;flooding;internally displaced persons-idp,Pakistan,CSV,False,False,True,hazard;exposure,medium,5,6,0,0,tag:flooding(+5)→hazard | kw:\b(building|structure|dwelling)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
909da34d-806c-4053-be6f-a72a77551fc3,Cuba - Internal Displacements Updates (IDU) (event data),Internal Displacement Monitoring Centre (IDMC),IDMC,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),cyclones-hurricanes-typhoons;displacement;internally displaced persons-idp,Cuba,CSV,False,False,True,hazard;exposure,medium,5,6,0,0,tag:cyclones-hurricanes-typhoons(+5)→hazard | kw:\b(building|structure|dwelling)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
92134b91-578b-4f0e-90ef-9d63170e9ead,Sudan: 2021 HNO Baseline Data,OCHA Sudan,OCHA Sudan,Creative Commons Attribution International (CC BY),baseline population;disability;gender;hxl;integrated food security phase classification-ipc;internally displaced persons-idp;people in need-pin;refugees;returnees,Sudan,XLSX,False,False,True,vulnerability_proxy,medium,0,2,6,3,tag:people in need-pin(+3)→loss_impact | tag:disability(+3)→vulnerability_proxy | tag:gender(+3)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
92f57642-6313-4b47-ae84-3216cf3ae1e9,Cameroon - HungerMap data,WFP - World Food Programme,WFP HungerMap,Creative Commons Attribution Share-Alike (CC BY-SA),food security;hxl;indicators,Cameroon,CSV,False,False,True,vulnerability_proxy,medium,2,4,5,0,tag:food security(+3)→vulnerability_proxy | kw:\b(magnitude|richter|moment.?magnitude)\b(+2)→hazard | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(food.?security|food.?production)\b(+2)→exposure | kw:\bfood security\b(+2)→vulnerability_proxy,,,
9400233d-698e-4412-91cc-f4a58657f4e7,Maldives - Internal Displacements Updates (IDU) (event data),Internal Displacement Monitoring Centre (IDMC),IDMC,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),displacement;flooding;internally displaced persons-idp,Maldives,CSV,False,False,True,hazard;exposure,medium,5,6,0,0,tag:flooding(+5)→hazard | kw:\b(building|structure|dwelling)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
94b63a7c-088b-4e11-87bc-db5a562ff3c2,Víctimas de minas,OCHA Colombia,Dirección para la de Acción Integral contra Minas Antipersonal (DAICMA),Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),casualties;conflict-violence;forecasting;population,Colombia,CSV,False,False,True,loss_impact,medium,2,4,0,5,tag:casualties(+5)→loss_impact | tag:population(+4)→exposure | tag:forecasting(+2)→hazard,,,
969834d4-9606-4ea4-a32b-95210af08cd3,"Damage assessment in City of Talisay municipality, Cebu Province, Region VII, Philippines as of 21 December 2021",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),cyclones-hurricanes-typhoons;geodata,Philippines,GEODATABASE;SHP,False,False,True,hazard,medium,5,4,0,2,tag:cyclones-hurricanes-typhoons(+5)→hazard | tag:geodata(+2)→exposure | kw:\bbuildings?\b(+2)→exposure | kw:\bdamage\b(+2)→loss_impact,,,
96d9abd7-b0b5-477f-a9be-d93054daad59,"Satellite detected water extent over Dagahaley Refugee Camp, Garissa County, Kenya as of 26 March 2023",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,Kenya,GEODATABASE;SHP,False,False,True,hazard;exposure,medium,5,6,0,0,tag:flooding(+5)→hazard | tag:geodata(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
984aba63-66f3-4848-bc9a-768dfccef258,Albania - Internal Displacements Updates (IDU) (event data),Internal Displacement Monitoring Centre (IDMC),IDMC,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),displacement;flooding;internally displaced persons-idp,Albania,CSV,False,False,True,hazard;exposure,medium,5,6,0,0,tag:flooding(+5)→hazard | kw:\b(building|structure|dwelling)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
9a8b705d-1679-4554-95de-9fc6343e57c8,Colombia - HungerMap data,WFP - World Food Programme,WFP HungerMap,Creative Commons Attribution Share-Alike (CC BY-SA),food security;hxl;indicators,Colombia,CSV,False,False,True,vulnerability_proxy,medium,2,4,5,0,tag:food security(+3)→vulnerability_proxy | kw:\b(magnitude|richter|moment.?magnitude)\b(+2)→hazard | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(food.?security|food.?production)\b(+2)→exposure | kw:\bfood security\b(+2)→vulnerability_proxy,,,
9aada5fc-da00-4233-a0bf-7b5a258b7e19,Côte d'Ivoire - HungerMap data,WFP - World Food Programme,WFP HungerMap,Creative Commons Attribution Share-Alike (CC BY-SA),food security;hxl;indicators,Côte d'Ivoire,CSV,False,False,True,vulnerability_proxy,medium,2,4,5,0,tag:food security(+3)→vulnerability_proxy | kw:\b(magnitude|richter|moment.?magnitude)\b(+2)→hazard | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(food.?security|food.?production)\b(+2)→exposure | kw:\bfood security\b(+2)→vulnerability_proxy,,,
9be68a53-7a75-4792-ae91-e09dcff38e11,"Sudan - Durable Solutions Analysis Survey: West Darfur State, 2021",UNHCR - The UN Refugee Agency,"UNHCR, JIPS",Other,food security;livelihoods;needs assessment;peacekeeping;protection;survey,Sudan,WEB APP;PDF,False,False,True,exposure;vulnerability_proxy,medium,0,6,5,0,tag:food security(+3)→vulnerability_proxy | tag:livelihoods(+2)→vulnerability_proxy | kw:\bsettlement(s)?\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
9d589576-7979-425d-9b1a-d84bca019da8,"Lava flow and affected structures caused by  the volcanic eruption of the 22 May 2021 in Kanyanza village, DR Congo",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),geodata;natural disasters,Democratic Republic of the Congo,GEODATABASE;SHP,False,False,True,hazard,medium,5,4,0,2,tag:natural disasters(+3)→hazard | tag:geodata(+2)→exposure | kw:\b(volcan|eruption|lava)\b(+2)→hazard | kw:\broad(s)?\b(+2)→exposure | kw:\baffected\b(+2)→loss_impact,,,
a1875850-ebb6-485c-aa03-37a0ff36f66c,Subnational INFORM - Caucasus and Central Asia,OCHA ROCCA (inactive),various (see metadata sheet in Excel file),Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),geodata;hazards and risk,Kazakhstan,XLSX;SHP,False,False,True,exposure,medium,3,6,2,0,tag:hazards and risk(+3)→hazard | tag:geodata(+2)→exposure | kw:\bbuildings?\b(+2)→exposure | kw:\b(building|structure|dwelling)\b(+2)→exposure | kw:\bvulnerability\b(+2)→vulnerability_proxy,,,
a1ab537d-41a7-49ea-a9fd-507acafaa90a,"Damage Assessment in Bangued Town, Abra Province, Cordillera Administrative Region, Philippines",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),earthquake-tsunami;geodata,Philippines,GEODATABASE;SHP,False,False,True,hazard,medium,5,4,0,2,tag:earthquake-tsunami(+5)→hazard | tag:geodata(+2)→exposure | kw:\bbuildings?\b(+2)→exposure | kw:\bdamage\b(+2)→loss_impact,,,
a583a335-a969-4bf9-9399-175d39a3b7fb,Damage Assessment of Tiburon town and surroundings,United Nations Satellite Centre (UNOSAT),UNOSAT,Creative Commons Attribution Share-Alike (CC BY-SA),cyclones-hurricanes-typhoons;geodata,Haiti,GEODATABASE;SHP,False,False,True,hazard,medium,5,4,0,2,tag:cyclones-hurricanes-typhoons(+5)→hazard | tag:geodata(+2)→exposure | kw:\bbuildings?\b(+2)→exposure | kw:\bdamage\b(+2)→loss_impact,,,
a66406e3-c9ae-4ef2-a275-1bc63640886d,"Damage assessment in Jimalalud and La Libertad municipalities, Negros Oriental Province, Region VII, Philippines",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),cyclones-hurricanes-typhoons;geodata,Philippines,GEODATABASE;SHP,False,False,True,hazard,medium,5,4,0,2,tag:cyclones-hurricanes-typhoons(+5)→hazard | tag:geodata(+2)→exposure | kw:\bbuildings?\b(+2)→exposure | kw:\bdamage\b(+2)→loss_impact,,,
a6ef0263-eb4e-44bb-bec2-3104d341036d,Bangladesh - Access Roads inside Rohingya Refugee Camps in Cox's Bazar,WFP - World Food Programme,WFP - World Food Programme,Public Domain / No restrictions (CC0),camp coordination and camp management-cccm;cyclones-hurricanes-typhoons;geodata;logistics;needs assessment;refugee crisis;refugees,Bangladesh,KML;SHP,False,False,True,hazard;exposure,medium,5,6,0,0,tag:cyclones-hurricanes-typhoons(+5)→hazard | tag:geodata(+2)→exposure | kw:\broad(s)?\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
